"Date","Customer.code","Item.code","Units"
"2014-05-10","C2682","I9",9.73
"2014-05-10","C2682","I9",4.85
"2014-05-10","C2682","I26",0.29
"2014-09-21","C2682","I18",11.51
"2014-09-21","C2682","I16",1.58
"2014-09-21","C2682","I7",6.54
"2014-09-30","C2682","I7",69.68
"2014-09-30","C2682","I18",17.58
"2014-09-30","C2682","I26",2.97
"2015-06-13","C2682","I7",50.03
"2015-06-13","C2682","I12",13.02
"2015-06-13","C2682","I21",6.64
"2015-11-12","C2682","I18",22.24
"2015-11-12","C2682","I16",3.92
"2015-11-12","C2682","I31",0.83
"2015-11-12","C2682","I7",35.5
"2015-11-12","C2682","I21",5.12
"2015-11-12","C2682","I8",0
"2015-11-19","C2682","I7",69.82
"2015-12-12","C2682","I9",5.53
"2015-12-12","C2682","I33",7.47
"2016-07-18","C2682","I7",19.1
