"Date","Customer.code","Item.code","Units"
"2014-07-29","C3468","I11",5
"2014-07-29","C3468","I11",18.5
"2014-07-29","C3468","I11",2
"2014-07-29","C3468","I11",7
"2014-07-29","C3468","I11",10
"2014-07-29","C3468","I11",5.1
"2014-07-29","C3468","I11",2.04
"2014-07-29","C3468","I11",5.05
"2014-07-29","C3468","I11",3.05
"2014-07-29","C3468","I11",6.14
"2014-07-29","C3468","I11",2
"2014-07-29","C3468","I11",10
"2014-07-29","C3468","I11",10
"2014-07-29","C3468","I11",5
"2014-07-29","C3468","I11",5.08
"2014-07-29","C3468","I11",5.08
"2014-07-29","C3468","I11",10.46
"2014-07-29","C3468","I11",5
"2014-07-29","C3468","I11",0.5
