"Date","Customer.code","Item.code","Units"
"2014-04-03","C196","I34",54.01
"2014-04-05","C4159","I34",51.3
"2014-04-06","C3206","I34",1.56
"2014-04-06","C2957","I34",15.41
"2014-04-08","C2516","I34",38.17
"2014-04-21","C4545","I34",0.5
"2014-05-02","C3499","I34",1.99
"2014-05-02","C15","I34",5.08
"2014-05-02","C114","I34",5.08
"2014-05-02","C5420","I34",2.04
"2014-05-02","C3333","I34",3.02
"2014-05-02","C2841","I34",39.9
"2014-05-02","C2888","I34",5.08
"2014-05-02","C4887","I34",2.02
"2014-05-02","C1448","I34",20
"2014-05-02","C1465","I34",0.5
"2014-05-03","C5275","I34",3.11
"2014-05-05","C5037","I34",0.49
"2014-05-05","C2590","I34",1
"2014-05-06","C4305","I34",13.89
"2014-05-07","C752","I34",3.09
"2014-05-10","C4184","I34",4.01
"2014-05-11","C3862","I34",10
"2014-05-11","C4527","I34",10
"2014-05-12","C1570","I34",5.13
"2014-05-12","C2040","I34",5.1
"2014-05-15","C2755","I34",10.01
"2014-05-15","C4569","I34",3.08
"2014-05-18","C1410","I34",7.24
"2014-05-19","C4305","I34",2
"2014-05-19","C5535","I34",5.02
"2014-05-19","C348","I34",20.04
"2014-05-20","C3408","I34",10.19
"2014-05-22","C1980","I34",20
"2014-05-22","C1981","I34",18.55
"2014-06-07","C1258","I34",5.14
"2014-06-08","C603","I34",1
"2014-06-08","C1117","I34",5.03
"2014-06-08","C1775","I34",1
"2014-06-08","C2169","I34",40
"2014-06-11","C4086","I34",5.06
"2014-06-16","C1087","I34",10
"2014-06-23","C4246","I34",1.01
"2014-06-24","C3514","I34",4
"2014-06-24","C5717","I34",3.04
"2014-06-24","C1388","I34",1.11
"2014-06-24","C3364","I34",4.03
"2014-06-25","C1021","I34",10
"2014-06-25","C4834","I34",5.02
"2014-06-26","C3028","I34",1.02
"2014-06-28","C1349","I34",0.05
"2014-06-28","C1105","I34",2.58
"2014-06-28","C1363","I34",10
"2014-07-01","C3573","I34",0.05
"2014-07-01","C5073","I34",0.03
"2014-07-05","C5568","I34",9.95
"2014-07-05","C763","I34",0.54
"2014-07-13","C2065","I34",5.04
"2014-07-13","C3512","I34",8.32
"2014-07-13","C3512","I34",3.12
"2014-07-20","C187","I34",0.03
"2014-07-20","C903","I34",5.02
"2014-07-23","C1656","I34",1.03
"2014-07-26","C3329","I34",0.53
"2014-07-26","C2740","I34",1.18
"2014-07-26","C1780","I34",0.51
"2014-08-02","C441","I34",5
"2014-08-02","C441","I34",5.07
"2014-08-02","C441","I34",5
"2014-08-02","C441","I34",10
"2014-08-02","C441","I34",3.5
"2014-08-02","C441","I34",5
"2014-08-02","C441","I34",5.99
"2014-08-02","C441","I34",8.27
"2014-08-04","C3884","I34",4.01
"2014-08-04","C3884","I34",5.04
"2014-08-05","C2979","I34",5
"2014-08-05","C2979","I34",10
"2014-08-05","C2979","I34",10.05
"2014-08-05","C2979","I34",10.01
"2014-08-05","C2979","I34",2.47
"2014-08-05","C2979","I34",3.12
"2014-08-05","C2979","I34",2.03
"2014-08-05","C2979","I34",3
"2014-08-05","C2979","I34",5.21
"2014-08-05","C2979","I34",10
"2014-08-05","C2979","I34",6
"2014-08-05","C2979","I34",2.1
"2014-08-05","C2979","I34",5.2
"2014-08-05","C2979","I34",29.17
"2014-08-05","C2979","I34",5
"2014-08-17","C1023","I34",0.05
"2014-08-17","C1402","I34",0.05
"2014-09-14","C3617","I34",0.01
"2014-09-18","C398","I34",0.05
"2014-12-08","C5231","I34",0.33
"2014-12-30","C1777","I34",0.33
