"Date","Customer.code","Item.code","Units"
"2014-04-01","C4036","I10",0.16
"2014-04-08","C113","I10",0.49
"2014-04-10","C1802","I10",3.45
"2014-04-12","C889","I10",5.04
"2014-04-12","C4528","I10",0.4
"2014-04-12","C626","I10",0.52
"2014-04-14","C2884","I10",2.07
"2014-04-14","C3217","I10",1
"2014-04-14","C508","I10",0.41
"2014-04-15","C3401","I10",7.47
"2014-04-15","C914","I10",2.5
"2014-04-15","C3505","I10",5.02
"2014-04-15","C3652","I10",0.99
"2014-04-15","C2276","I10",0.12
"2014-04-16","C5302","I10",1.95
"2014-04-17","C1590","I10",0.31
"2014-04-19","C5403","I10",3.81
"2014-04-19","C760","I10",0.37
"2014-04-19","C5043","I10",3.29
"2014-04-20","C1653","I10",1
"2014-04-20","C5352","I10",0.66
"2014-04-21","C1708","I10",0.2
"2014-04-21","C1","I10",0.48
"2014-04-21","C2920","I10",0.63
"2014-04-21","C5225","I10",0.88
"2014-04-22","C2121","I10",0.5
"2014-04-22","C862","I10",0.2
"2014-04-22","C2402","I10",0.99
"2014-04-23","C5150","I10",0.17
"2014-04-25","C829","I10",0.49
"2014-04-25","C4208","I10",0.1
"2014-04-26","C5168","I10",0.75
"2014-04-27","C3712","I10",2.01
"2014-04-27","C5146","I10",1
"2014-04-29","C2041","I10",0.5
"2014-04-29","C4841","I10",6.16
"2014-04-30","C4587","I10",0.33
"2014-04-30","C5020","I10",0.1
"2014-04-30","C5020","I10",0.7
"2014-05-01","C971","I10",0.99
"2014-05-02","C4712","I10",0.63
"2014-05-02","C3770","I10",0.4
"2014-05-03","C3160","I10",0.99
"2014-05-03","C5461","I10",0.53
"2014-05-04","C1622","I10",0.12
"2014-05-06","C3402","I10",0.33
"2014-05-07","C2404","I10",0.03
"2014-05-07","C1208","I10",0.49
"2014-05-07","C934","I10",0.09
"2014-05-08","C4911","I10",0.3
"2014-05-09","C873","I10",0.36
"2014-05-09","C4573","I10",0.09
"2014-05-10","C3313","I10",0.33
"2014-05-10","C5541","I10",0.09
"2014-05-11","C5083","I10",2.07
"2014-05-11","C5083","I10",0.13
"2014-05-12","C452","I10",0.99
"2014-05-12","C2501","I10",0.24
"2014-05-13","C4731","I10",0.19
"2014-05-13","C3721","I10",1.96
"2014-05-14","C4302","I10",0.19
"2014-05-14","C2476","I10",0.09
"2014-05-15","C2479","I10",0.2
"2014-05-15","C625","I10",0.6
"2014-05-15","C3491","I10",0.29
"2014-05-17","C3593","I10",0.31
"2014-05-17","C2363","I10",0.09
"2014-05-17","C1963","I10",0.24
"2014-05-17","C1058","I10",0.47
"2014-05-17","C1210","I10",0.09
"2014-05-17","C158","I10",0.3
"2014-05-18","C4743","I10",0.1
