"Date","Customer.code","Item.code","Units"
"2014-04-02","C2774","I7",1.91
"2014-04-03","C2813","I7",4.76
"2014-04-06","C961","I7",16.74
"2014-04-07","C1770","I7",30.34
"2014-04-08","C1745","I7",12.74
"2014-04-12","C3720","I7",19.78
"2014-04-12","C2090","I7",9.7
"2014-04-15","C4293","I7",7.95
"2014-04-19","C769","I7",7.28
"2014-04-19","C3797","I7",5.71
"2014-04-25","C3475","I7",4.65
"2014-04-27","C5441","I7",31
"2014-04-30","C2377","I7",8.1
"2014-05-01","C4137","I7",3.74
"2014-05-01","C3554","I7",12.33
"2014-05-02","C456","I7",8.17
"2014-05-02","C1451","I7",2.77
"2014-05-02","C311","I7",1.98
"2014-05-02","C1054","I7",18.62
"2014-05-05","C2590","I7",15.09
"2014-05-05","C313","I7",4.36
"2014-05-05","C313","I7",6.07
"2014-05-05","C922","I7",12.98
"2014-05-05","C4201","I7",10.53
"2014-05-05","C2528","I7",20.32
"2014-05-05","C2528","I7",19.09
"2014-05-06","C4093","I7",4.77
"2014-05-07","C2404","I7",16.8
"2014-05-07","C934","I7",10.26
"2014-05-07","C806","I7",5.7
"2014-05-08","C4193","I7",10.2
"2014-05-08","C4068","I7",4.9
"2014-05-08","C4911","I7",15.22
"2014-05-09","C949","I7",30.2
"2014-05-09","C4573","I7",11.93
"2014-05-10","C3313","I7",15.84
"2014-05-10","C3615","I7",10.87
"2014-05-10","C5156","I7",18.48
"2014-05-14","C3763","I7",3.87
"2014-05-19","C3466","I7",3.56
"2014-05-20","C2742","I7",41.54
"2014-05-20","C2168","I7",8.37
"2014-05-20","C2168","I7",6.36
"2014-05-21","C2168","I7",9.41
"2014-05-23","C3449","I7",7.59
"2014-05-23","C4859","I7",8.08
"2014-05-25","C627","I7",13.04
"2014-05-27","C5496","I7",6.7
"2014-05-29","C174","I7",47.86
"2014-06-02","C4060","I7",144.79
"2014-06-07","C5608","I7",6.18
"2014-06-07","C3967","I7",9
"2014-06-07","C4192","I7",9.3
"2014-06-09","C2061","I7",15.52
"2014-06-10","C2579","I7",22.87
"2014-06-11","C710","I7",6.24
"2014-06-12","C4363","I7",5.66
"2014-06-15","C2248","I7",6.56
"2014-06-17","C4883","I7",7.64
"2014-06-17","C4105","I7",1.92
"2014-06-17","C4874","I7",7.46
"2014-06-17","C3729","I7",10.52
"2014-06-24","C1033","I7",5.67
"2014-06-25","C3054","I7",6.25
"2014-06-26","C4349","I7",1.97
"2014-06-28","C3411","I7",10.08
"2014-06-28","C208","I7",16.46
"2014-06-29","C327","I7",5.48
"2014-06-30","C590","I7",20
"2014-07-03","C4375","I7",19.91
"2014-07-05","C753","I7",6.45
"2014-07-08","C4553","I7",7.3
"2014-07-12","C5523","I7",10
"2014-07-16","C4092","I7",10.88
"2014-07-17","C1084","I7",11.71
"2014-07-20","C1414","I7",9.25
"2014-07-20","C3272","I7",18.4
"2014-07-22","C3411","I7",9.94
"2014-07-27","C5216","I7",6.14
"2014-07-27","C5216","I7",6.13
"2014-07-31","C5328","I7",4.45
"2014-07-31","C5328","I7",4.36
"2014-08-03","C17","I7",4.05
"2014-08-04","C2858","I7",20.44
"2014-08-05","C3610","I7",3.26
"2014-08-05","C1513","I7",20.29
"2014-08-06","C1078","I7",16.14
"2014-08-06","C1078","I7",15.1
"2014-08-07","C3078","I7",1.8
"2014-08-07","C4513","I7",23.1
"2014-08-10","C1839","I7",6.23
"2014-08-13","C3292","I7",10.6
"2014-08-13","C3472","I7",4.24
"2014-08-14","C3965","I7",3.44
"2014-08-14","C3965","I7",10.16
"2014-08-14","C4128","I7",4.44
"2014-08-14","C4128","I7",3.89
"2014-08-14","C4128","I7",13.8
"2014-08-16","C2299","I7",12.51
"2014-08-16","C5190","I7",3.3
"2014-08-16","C223","I7",25.3
"2014-08-16","C1098","I7",10.21
"2014-08-16","C5502","I7",15.44
"2014-08-17","C1123","I7",10.37
"2014-08-17","C4843","I7",10.94
"2014-08-17","C3225","I7",8.54
"2014-08-17","C1023","I7",37.78
"2014-08-17","C1402","I7",11.83
"2014-08-18","C4057","I7",8.91
"2014-08-18","C4271","I7",10.22
"2014-08-28","C5501","I7",12.35
"2014-08-28","C3135","I7",13.54
"2014-09-01","C5498","I7",17.72
"2014-09-01","C4972","I7",10.68
"2014-09-01","C5584","I7",14.34
"2014-09-04","C133","I7",13.5
"2014-09-05","C3475","I7",20.02
"2014-09-07","C4427","I7",100.02
"2014-09-14","C4713","I7",6.14
"2014-09-17","C5099","I7",15.56
"2014-09-17","C5099","I7",6.32
"2014-09-18","C1426","I7",30.85
"2014-09-21","C2682","I7",6.54
"2014-09-24","C2551","I7",6.84
"2014-09-26","C1818","I7",6.2
"2014-09-28","C5631","I7",2.86
"2014-09-28","C929","I7",20.02
"2014-09-30","C2682","I7",69.68
"2014-10-02","C5556","I7",4.74
"2014-10-03","C1894","I7",12.82
"2014-10-03","C635","I7",14.73
"2014-10-03","C3591","I7",5.61
"2014-10-06","C1360","I7",12.17
"2014-10-07","C477","I7",13.12
"2014-10-11","C4196","I7",9.91
"2014-10-12","C1486","I7",15.11
"2014-10-13","C3888","I7",14.14
"2014-10-14","C790","I7",4.14
"2014-10-16","C268","I7",47.15
"2014-10-19","C3887","I7",6.98
"2014-10-21","C3522","I7",16.9
"2014-10-21","C4421","I7",7.37
"2014-10-22","C1545","I7",32.89
"2014-10-22","C4377","I7",5.38
"2014-10-22","C3522","I7",12.39
"2014-10-23","C205","I7",9
"2014-10-24","C4338","I7",25.29
"2014-10-24","C5234","I7",7.6
"2014-10-24","C1437","I7",4.17
"2014-10-25","C205","I7",15.66
"2014-10-25","C1424","I7",10.07
"2014-10-28","C1280","I7",12.25
"2014-11-03","C4","I7",5.8
"2014-11-04","C4570","I7",6.95
"2014-11-05","C3324","I7",50.36
"2014-11-06","C4069","I7",31.62
"2014-11-06","C64","I7",20.64
"2014-11-06","C4113","I7",7.92
"2014-11-09","C3339","I7",5.81
"2014-11-10","C413","I7",20.76
"2014-11-12","C4402","I7",5.64
"2014-11-13","C570","I7",4.71
"2014-11-13","C438","I7",4.58
"2014-11-14","C1272","I7",14.1
"2014-11-17","C2999","I7",12.09
"2014-11-20","C5071","I7",22.49
"2014-11-20","C4468","I7",6.3
"2014-11-23","C5071","I7",19.37
"2014-11-23","C3932","I7",19.45
"2014-11-23","C2398","I7",7.71
"2014-11-23","C2218","I7",3.33
"2014-11-23","C5509","I7",25.56
"2014-11-24","C3678","I7",20.03
"2014-11-25","C4069","I7",5.7
"2014-11-27","C1331","I7",24.83
"2014-11-30","C4451","I7",109.05
"2014-12-01","C1615","I7",25.47
"2014-12-02","C5720","I7",14.43
"2014-12-04","C981","I7",3.12
"2014-12-05","C2134","I7",8.02
"2014-12-08","C2906","I7",6.1
"2014-12-09","C4451","I7",103.4
"2014-12-13","C2171","I7",20.22
"2014-12-13","C2171","I7",19.82
"2014-12-14","C3337","I7",10.23
"2014-12-17","C1703","I7",9.82
"2014-12-18","C1231","I7",6.2
"2014-12-18","C2906","I7",15.09
"2014-12-20","C1144","I7",22.15
"2014-12-23","C4634","I7",2.48
"2014-12-25","C2733","I7",31.47
"2014-12-27","C844","I7",16.09
"2014-12-27","C3101","I7",18.2
"2014-12-28","C844","I7",19.88
"2014-12-29","C2231","I7",10.39
"2015-01-05","C4386","I7",19.16
"2015-01-07","C1420","I7",21.06
"2015-01-07","C2003","I7",5.57
"2015-01-10","C4028","I7",22.48
"2015-01-13","C364","I7",40.66
"2015-01-20","C928","I7",14.64
"2015-01-26","C3955","I7",5.36
"2015-01-26","C1779","I7",21.05
"2015-02-03","C3710","I7",7.26
"2015-02-04","C3945","I7",2.98
"2015-02-13","C1864","I7",12.7
"2015-02-14","C1307","I7",24.19
"2015-02-14","C3888","I7",21.97
"2015-02-14","C4604","I7",8.31
"2015-02-15","C2116","I7",11
"2015-02-15","C2844","I7",12.96
"2015-02-21","C4472","I7",7.27
"2015-02-21","C4322","I7",20.01
"2015-02-21","C2614","I7",20
"2015-02-21","C914","I7",8.97
"2015-02-24","C4472","I7",7.9
"2015-02-24","C2516","I7",31.22
"2015-03-02","C1323","I7",35.2
"2015-03-03","C3944","I7",9.67
"2015-03-03","C5719","I7",16.74
"2015-03-03","C513","I7",4.21
"2015-03-08","C284","I7",6.55
"2015-03-10","C29","I7",14.12
"2015-03-10","C1107","I7",9.35
"2015-03-10","C160","I7",28.84
"2015-03-12","C4704","I7",13.25
"2015-03-12","C17","I7",5.74
"2015-03-14","C4417","I7",7.27
"2015-03-15","C3720","I7",12.78
"2015-03-15","C2160","I7",4.73
"2015-03-18","C1080","I7",69.93
"2015-03-21","C61","I7",45.9
"2015-03-21","C4006","I7",8.55
"2015-03-21","C4805","I7",25.4
