"Date","Customer.code","Item.code","Units"
"2014-04-02","C2705","I18",8.4
"2014-04-03","C358","I18",12.91
"2014-04-03","C4158","I18",21.88
"2014-04-03","C5628","I18",24.49
"2014-04-05","C1951","I18",18.75
"2014-04-05","C1951","I18",17.43
"2014-04-05","C1951","I18",17.85
"2014-04-06","C5354","I18",22.9
"2014-04-06","C2705","I18",10.13
"2014-04-07","C960","I18",30.26
"2014-04-08","C3624","I18",13.35
"2014-04-09","C1330","I18",26.39
"2014-04-09","C549","I18",8.65
"2014-04-12","C5429","I18",31.47
"2014-04-12","C5429","I18",33.36
"2014-04-13","C2979","I18",17.54
"2014-04-13","C2979","I18",55.99
"2014-04-13","C2979","I18",31.74
"2014-04-14","C2173","I18",13.1
"2014-04-14","C2173","I18",5.11
"2014-04-17","C2257","I18",14.93
"2014-04-19","C760","I18",12.08
"2014-04-19","C1653","I18",22.27
"2014-04-20","C3805","I18",13.64
"2014-04-21","C1426","I18",51.14
"2014-04-21","C1412","I18",14.39
"2014-04-21","C3741","I18",10.73
"2014-04-21","C1527","I18",40.55
"2014-04-23","C939","I18",10.05
"2014-04-26","C1367","I18",53.94
"2014-04-26","C1367","I18",14.62
"2014-04-28","C2755","I18",12.81
"2014-04-28","C1521","I18",29.11
"2014-04-29","C1037","I18",30.21
"2014-05-01","C4137","I18",11.01
"2014-05-01","C445","I18",10.63
"2014-05-01","C3356","I18",10.08
"2014-05-02","C1290","I18",29.72
"2014-05-02","C5441","I18",21.07
"2014-05-02","C3972","I18",30.13
"2014-05-02","C3770","I18",10.85
"2014-05-03","C5461","I18",10.38
"2014-05-03","C218","I18",8.15
"2014-05-04","C5429","I18",39.5
"2014-05-04","C5429","I18",39
"2014-05-04","C134","I18",24.86
"2014-05-04","C910","I18",2.92
"2014-05-05","C5540","I18",20.85
"2014-05-05","C3997","I18",40.13
"2014-05-05","C4936","I18",14.5
"2014-05-06","C911","I18",8.76
"2014-05-06","C3470","I18",17.55
"2014-05-06","C4352","I18",20.6
"2014-05-07","C1208","I18",21.44
"2014-05-08","C928","I18",22.24
"2014-05-08","C5603","I18",10.68
"2014-05-09","C1207","I18",33.66
"2014-05-09","C949","I18",14.94
"2014-05-09","C75","I18",8.27
"2014-05-09","C231","I18",22.88
"2014-05-11","C4822","I18",18.73
"2014-05-13","C1877","I18",16.35
"2014-05-14","C4812","I18",22.93
"2014-05-15","C5509","I18",33.72
"2014-05-15","C3802","I18",15.61
"2014-05-17","C3593","I18",23
"2014-05-17","C4835","I18",11.85
"2014-05-17","C5089","I18",9.48
"2014-05-17","C1058","I18",30.01
"2014-05-17","C158","I18",15.36
"2014-05-18","C4743","I18",37.55
"2014-05-18","C1138","I18",18.6
"2014-05-18","C2249","I18",24.32
"2014-05-18","C976","I18",8.4
"2014-05-19","C1592","I18",14.56
"2014-05-19","C2543","I18",13.54
"2014-05-19","C4837","I18",14.31
"2014-05-20","C3359","I18",27.79
"2014-05-20","C553","I18",22.05
"2014-05-20","C2966","I18",15.27
"2014-05-20","C500","I18",7.79
"2014-05-20","C609","I18",12.44
"2014-05-21","C5378","I18",23.33
"2014-05-22","C5078","I18",15.42
"2014-05-25","C600","I18",23.08
"2014-05-25","C600","I18",6.16
"2014-05-25","C1686","I18",8.22
"2014-05-25","C4508","I18",11.87
"2014-05-26","C1361","I18",21.13
"2014-05-27","C4526","I18",23.15
"2014-05-27","C5061","I18",25.51
"2014-05-27","C4358","I18",20.55
"2014-06-04","C1610","I18",15.39
"2014-06-05","C5647","I18",15.89
"2014-06-05","C2655","I18",16.32
"2014-06-07","C1258","I18",29.99
"2014-06-07","C1793","I18",14.12
"2014-06-08","C3515","I18",40.35
"2014-06-10","C5183","I18",15.1
"2014-06-11","C1526","I18",8.17
"2014-06-11","C1158","I18",35.98
"2014-06-12","C3800","I18",10.73
"2014-06-12","C1868","I18",15.67
"2014-06-14","C2765","I18",29.36
"2014-06-14","C2264","I18",16.06
"2014-06-17","C1349","I18",31.7
"2014-06-22","C3365","I18",11.89
"2014-06-24","C2504","I18",15.5
"2014-06-29","C295","I18",27.35
"2014-07-03","C1093","I18",8.35
"2014-07-06","C2116","I18",11.82
"2014-07-07","C1503","I18",15.92
"2014-07-08","C4506","I18",15.65
"2014-07-15","C1752","I18",38.9
"2014-07-15","C4612","I18",14.88
"2014-07-15","C2641","I18",11.03
"2014-07-16","C4932","I18",7.87
"2014-07-16","C1033","I18",12.74
"2014-07-16","C1033","I18",31.46
"2014-07-16","C4682","I18",10.34
"2014-07-19","C2081","I18",11.74
"2014-07-20","C1772","I18",18.95
"2014-07-24","C2925","I18",56.96
"2014-07-26","C4419","I18",20.61
"2014-07-26","C2619","I18",38.18
"2014-07-28","C4601","I18",45.22
"2014-07-28","C5722","I18",10.46
"2014-07-29","C4775","I18",18.53
"2014-08-06","C243","I18",26.18
"2014-08-06","C2844","I18",13.93
"2014-08-06","C5317","I18",30.28
"2014-08-06","C5317","I18",33.38
"2014-08-09","C3082","I18",12.32
"2014-08-09","C1185","I18",8.96
"2014-08-09","C3672","I18",26.7
"2014-08-09","C1537","I18",17.86
"2014-08-10","C2450","I18",16.96
"2014-08-10","C4390","I18",10.27
"2014-08-10","C1839","I18",7.01
"2014-08-11","C5381","I18",9.47
"2014-08-11","C2595","I18",17.92
"2014-08-11","C13","I18",14.64
"2014-08-12","C4694","I18",9.64
"2014-08-12","C3189","I18",28.3
"2014-08-12","C4759","I18",15.37
"2014-08-12","C4389","I18",41.54
"2014-08-12","C4013","I18",13.98
"2014-08-12","C5721","I18",22.61
"2014-08-12","C2016","I18",21.23
"2014-08-12","C2016","I18",9.74
"2014-08-12","C847","I18",18.55
"2014-08-14","C3048","I18",28.32
"2014-08-20","C5649","I18",30.49
"2014-08-20","C3741","I18",8.26
"2014-08-27","C5395","I18",13.77
"2014-08-28","C4746","I18",38.46
"2014-08-30","C4448","I18",7.11
"2014-08-30","C4968","I18",35.42
"2014-08-30","C314","I18",12.75
"2014-08-31","C4868","I18",15.52
"2014-09-02","C5690","I18",6.69
"2014-09-06","C5500","I18",9.22
"2014-09-07","C63","I18",40.47
"2014-09-09","C5695","I18",12.14
"2014-09-10","C2978","I18",16.77
"2014-09-11","C4675","I18",29.37
"2014-09-11","C4229","I18",11.98
"2014-09-11","C3801","I18",17.53
"2014-09-13","C1257","I18",14.23
"2014-09-18","C5068","I18",32.31
"2014-09-20","C5030","I18",39.15
"2014-09-21","C2682","I18",11.51
"2014-09-25","C4477","I18",16.39
"2014-09-27","C5476","I18",17.49
"2014-09-27","C1773","I18",39.68
"2014-09-27","C4306","I18",14.12
"2014-09-27","C2380","I18",28.6
"2014-09-27","C2380","I18",15.1
"2014-09-27","C5423","I18",15.27
"2014-09-28","C1934","I18",17.72
"2014-09-28","C809","I18",15.45
"2014-09-28","C929","I18",29.88
"2014-09-28","C2476","I18",31.19
"2014-09-30","C2682","I18",17.58
"2014-10-02","C5351","I18",12.8
"2014-10-03","C3051","I18",26.61
"2014-10-03","C948","I18",14.92
"2014-10-03","C2441","I18",39.3
"2014-10-03","C3771","I18",23.01
"2014-10-03","C1827","I18",11.25
"2014-10-03","C5345","I18",35.65
"2014-10-03","C3938","I18",20.99
"2014-10-03","C2413","I18",22.7
"2014-10-03","C1343","I18",12.51
"2014-10-03","C1736","I18",12.8
"2014-10-04","C4599","I18",18.99
"2014-10-04","C3035","I18",16.6
"2014-10-05","C4672","I18",28.86
"2014-10-09","C4611","I18",11.35
"2014-10-09","C4231","I18",14.44
"2014-10-11","C604","I18",7.66
"2014-10-12","C4124","I18",12.79
"2014-10-16","C4448","I18",16.92
"2014-10-16","C1790","I18",39.43
"2014-10-16","C669","I18",24.12
"2014-10-17","C5237","I18",32.06
"2014-10-17","C5237","I18",31.92
"2014-10-17","C5237","I18",31.81
"2014-10-17","C5237","I18",32.02
"2014-10-19","C4955","I18",18.85
"2014-10-19","C1659","I18",12.58
"2014-10-20","C1595","I18",10.98
"2014-10-20","C3076","I18",6.71
"2014-10-20","C3181","I18",21.25
"2014-10-21","C1945","I18",17.6
"2014-10-21","C1828","I18",22.96
"2014-10-21","C555","I18",8.5
"2014-10-21","C5317","I18",35.64
"2014-10-21","C1094","I18",11.55
"2014-10-21","C781","I18",6.73
"2014-10-21","C4872","I18",8.08
"2014-10-22","C1221","I18",33.85
"2014-10-22","C4740","I18",8.75
"2014-10-22","C3522","I18",13.64
"2014-10-23","C4168","I18",13.06
"2014-10-23","C1685","I18",19.25
"2014-10-24","C5485","I18",14.17
"2014-10-24","C3122","I18",8.12
"2014-10-24","C3296","I18",28.68
"2014-10-24","C3541","I18",14.4
"2014-10-26","C2701","I18",32.64
"2014-10-26","C4476","I18",12.95
"2014-10-28","C2694","I18",16.99
"2014-10-28","C3706","I18",13.67
"2014-10-29","C2182","I18",28.9
"2014-10-29","C2182","I18",3.33
"2014-10-29","C3233","I18",40.39
"2014-10-30","C3715","I18",29.7
"2014-10-30","C5391","I18",10.76
"2014-11-01","C1944","I18",7.86
"2014-11-04","C1296","I18",16.97
"2014-11-05","C4326","I18",25.43
"2014-11-10","C2092","I18",40.38
"2014-11-10","C2465","I18",21.76
"2014-11-13","C3407","I18",36.6
"2014-11-13","C2902","I18",17.48
"2014-11-15","C3719","I18",21.7
"2014-11-16","C435","I18",28.34
"2014-11-17","C4782","I18",23.52
"2014-11-17","C4782","I18",14.59
"2014-11-17","C2546","I18",9.07
"2014-11-18","C5690","I18",4.54
"2014-11-20","C5071","I18",21.66
"2014-11-20","C5071","I18",21.4
"2014-11-20","C3482","I18",8.15
"2014-11-22","C3987","I18",34.95
"2014-11-22","C2688","I18",8.99
"2014-11-23","C3923","I18",9.79
"2014-11-23","C3923","I18",33.97
"2014-11-27","C1525","I18",15.82
"2014-11-27","C2877","I18",16.37
"2014-11-27","C2377","I18",8.65
"2014-11-27","C1408","I18",50.69
"2014-11-29","C4673","I18",24.93
"2014-12-03","C436","I18",20.03
"2014-12-03","C151","I18",22.16
"2014-12-04","C4002","I18",11.96
"2014-12-08","C4422","I18",15.44
"2014-12-09","C4002","I18",16.07
"2014-12-10","C3464","I18",33.67
"2014-12-11","C2156","I18",12
"2014-12-11","C84","I18",7.79
"2014-12-11","C445","I18",41.61
"2014-12-13","C4506","I18",17.69
"2014-12-13","C3671","I18",13.88
"2014-12-14","C781","I18",15.04
"2014-12-18","C150","I18",22.58
"2014-12-22","C730","I18",30.75
"2014-12-25","C5317","I18",35.97
"2014-12-25","C4384","I18",11.28
"2014-12-27","C2169","I18",13.43
"2014-12-27","C3270","I18",13.61
"2014-12-28","C5088","I18",8.35
"2014-12-31","C5062","I18",13.21
"2015-01-03","C210","I18",13.12
"2015-01-04","C1514","I18",13.84
"2015-01-07","C775","I18",30.08
"2015-01-07","C5258","I18",17.98
"2015-01-11","C3588","I18",7.81
"2015-01-15","C1720","I18",56.18
"2015-01-15","C4186","I18",20.78
"2015-01-17","C913","I18",47.84
"2015-01-19","C1422","I18",8.71
"2015-01-19","C1628","I18",44.52
"2015-01-21","C2175","I18",26.02
"2015-01-21","C3533","I18",20.74
"2015-01-21","C550","I18",15.5
"2015-01-22","C430","I18",24.02
"2015-01-22","C3101","I18",22.13
"2015-01-25","C1296","I18",17.84
"2015-01-26","C2475","I18",30.69
"2015-01-26","C1779","I18",27.17
"2015-01-27","C546","I18",8.84
"2015-01-28","C4793","I18",22.75
"2015-02-01","C3159","I18",8.86
"2015-02-02","C5342","I18",30.62
"2015-02-02","C1851","I18",28.76
"2015-02-03","C3834","I18",6.87
"2015-02-04","C8","I18",17.3
"2015-02-09","C1739","I18",13.52
"2015-02-11","C2043","I18",32.44
"2015-02-13","C669","I18",24.85
"2015-02-13","C1725","I18",13.18
"2015-02-13","C1834","I18",10.27
"2015-02-13","C124","I18",12.64
"2015-02-13","C3085","I18",28.96
"2015-02-13","C1790","I18",12.32
"2015-02-14","C3114","I18",29.25
"2015-02-14","C4473","I18",37.34
"2015-02-14","C1863","I18",21.95
"2015-02-14","C5610","I18",23.06
"2015-02-14","C1886","I18",14.64
"2015-02-14","C3438","I18",59.7
"2015-02-14","C4512","I18",67.69
"2015-02-14","C590","I18",10.18
"2015-02-14","C220","I18",40.28
"2015-02-14","C2769","I18",27.33
"2015-02-14","C3458","I18",51.31
"2015-02-14","C1999","I18",16.08
"2015-02-14","C531","I18",11.85
"2015-02-14","C2519","I18",12.54
"2015-02-14","C2523","I18",13
"2015-02-14","C341","I18",22.64
"2015-02-14","C2844","I18",13.5
"2015-02-14","C3459","I18",13.75
"2015-02-15","C3261","I18",6.59
"2015-02-15","C322","I18",13.56
"2015-02-16","C4613","I18",28.93
"2015-02-16","C4613","I18",8.94
"2015-02-19","C3392","I18",28.11
"2015-02-19","C5522","I18",21.7
"2015-02-21","C1851","I18",12.12
"2015-02-21","C1326","I18",17.43
"2015-02-23","C2791","I18",39.16
"2015-03-02","C474","I18",10.05
"2015-03-05","C3043","I18",18.31
"2015-03-07","C4739","I18",13.58
"2015-03-08","C4690","I18",21.57
"2015-03-08","C198","I18",14.46
"2015-03-08","C3480","I18",23.83
"2015-03-08","C708","I18",11.43
"2015-03-08","C5445","I18",18.64
"2015-03-10","C29","I18",21.97
"2015-03-12","C2621","I18",20.28
"2015-03-14","C2633","I18",16.25
"2015-03-14","C4379","I18",28.9
"2015-03-14","C4379","I18",30.18
"2015-03-17","C1119","I18",13.46
"2015-03-18","C4916","I18",13.21
"2015-03-18","C3608","I18",44.84
"2015-03-21","C4006","I18",11.13
"2015-03-21","C3568","I18",29.08
"2015-03-21","C1958","I18",14.09
"2015-03-21","C1958","I18",14.23
"2015-03-21","C1684","I18",13.64
"2015-03-21","C5468","I18",17.57
"2015-03-21","C4690","I18",17.18
"2015-03-21","C5600","I18",43.86
"2015-03-22","C4229","I18",13.97
"2015-03-26","C1305","I18",29.73
"2015-03-28","C2799","I18",13.92
"2015-04-01","C2179","I18",6.44
"2015-04-01","C3399","I18",30.03
"2015-04-02","C3184","I18",5.61
"2015-04-04","C4311","I18",14.26
"2015-04-11","C2837","I18",9.63
"2015-04-12","C2645","I18",16.63
"2015-04-12","C1232","I18",12.14
"2015-04-18","C2455","I18",20.46
"2015-04-19","C2026","I18",9.65
"2015-04-21","C4817","I18",15.7
"2015-04-21","C2873","I18",21.26
"2015-04-21","C2720","I18",31.38
"2015-04-21","C4118","I18",20.77
"2015-04-21","C125","I18",18.35
"2015-04-21","C4175","I18",17.5
"2015-04-21","C1006","I18",16.8
"2015-04-21","C1339","I18",15.09
"2015-04-22","C4336","I18",22.34
"2015-04-23","C5035","I18",12.82
"2015-04-23","C3506","I18",30.51
"2015-04-23","C3714","I18",28.92
"2015-04-25","C2694","I18",28.05
"2015-04-26","C3722","I18",10.1
"2015-04-28","C5249","I18",25.81
"2015-04-29","C1419","I18",11.65
"2015-05-02","C1262","I18",23.5
"2015-05-02","C4924","I18",24.65
"2015-05-04","C4451","I18",14.47
"2015-05-06","C1747","I18",12.82
"2015-05-09","C220","I18",18.06
"2015-05-10","C2403","I18",10.47
"2015-05-10","C3333","I18",29.88
"2015-05-12","C376","I18",15.56
"2015-05-13","C1454","I18",16.72
"2015-05-16","C909","I18",15.73
