"Date","Customer.code","Item.code","Units"
"2014-04-02","C2705","I15",1.38
"2014-04-02","C2071","I15",3.01
"2014-04-03","C358","I15",2.53
"2014-04-03","C4158","I15",3.13
"2014-04-03","C5628","I15",6.44
"2014-04-05","C1951","I15",3.45
"2014-04-05","C1951","I15",2.45
"2014-04-05","C1951","I15",2.95
"2014-04-06","C5354","I15",3
"2014-04-09","C1330","I15",6.22
"2014-04-09","C564","I15",2.31
"2014-04-12","C2513","I15",9.19
"2014-04-12","C5339","I15",5.57
"2014-04-12","C5429","I15",5.41
"2014-04-12","C5429","I15",5.09
"2014-04-12","C3569","I15",4.5
"2014-04-13","C924","I15",6.1
"2014-04-13","C2979","I15",10.7
"2014-04-13","C2979","I15",6.79
"2014-04-13","C5725","I15",3.09
"2014-04-13","C5725","I15",3.05
"2014-04-21","C5225","I15",3.57
"2014-04-22","C2389","I15",3.93
"2014-04-22","C201","I15",4.38
"2014-04-22","C201","I15",1.55
"2014-04-22","C1377","I15",1.07
"2014-04-22","C1377","I15",1.08
"2014-04-25","C2308","I15",1.92
"2014-04-28","C2016","I15",2.01
"2014-04-28","C2755","I15",3.37
"2014-04-28","C1521","I15",6
"2014-04-29","C1037","I15",6.26
"2014-04-30","C623","I15",2.97
"2014-05-01","C4137","I15",1.8
"2014-05-01","C445","I15",2.7
"2014-05-01","C3356","I15",2.71
"2014-05-02","C1290","I15",2.92
"2014-05-02","C5441","I15",2.95
"2014-05-02","C1410","I15",2.22
"2014-05-02","C3972","I15",2.9
"2014-05-03","C5300","I15",1.45
"2014-05-03","C218","I15",1.82
"2014-05-05","C5540","I15",2.95
"2014-05-06","C3470","I15",2.77
"2014-05-08","C928","I15",2.51
"2014-05-09","C949","I15",2.77
"2014-05-09","C75","I15",2.43
"2014-05-09","C231","I15",2.18
"2014-05-12","C3025","I15",2.16
"2014-05-12","C3025","I15",4.5
"2014-05-12","C4354","I15",1.94
"2014-05-13","C3419","I15",2.19
"2014-05-13","C3721","I15",5.02
"2014-05-13","C1877","I15",4.58
"2014-05-13","C2822","I15",2.17
"2014-05-14","C4302","I15",1.12
"2014-05-15","C5509","I15",3.73
"2014-05-15","C625","I15",1.61
"2014-05-17","C3593","I15",3.03
"2014-05-17","C1058","I15",5.67
"2014-05-18","C1138","I15",4.84
"2014-05-18","C2249","I15",3.47
"2014-05-18","C976","I15",1.7
"2014-05-19","C1592","I15",3.95
"2014-05-19","C4347","I15",2.96
"2014-05-20","C3359","I15",5.08
"2014-05-20","C553","I15",5.72
"2014-05-20","C1679","I15",4.36
"2014-05-20","C500","I15",3.08
"2014-05-25","C1521","I15",4.71
"2014-05-25","C1686","I15",2.8
"2014-05-26","C1361","I15",5.29
"2014-05-27","C5539","I15",3.06
"2014-05-27","C4526","I15",4.05
"2014-05-27","C5061","I15",3.9
"2014-05-28","C2525","I15",4.75
"2014-05-29","C3025","I15",2.87
"2014-06-02","C4781","I15",2.89
"2014-06-05","C2308","I15",2.21
"2014-06-05","C676","I15",1.5
"2014-06-07","C1258","I15",4.97
"2014-06-07","C1793","I15",2.84
"2014-06-08","C3515","I15",7.29
"2014-06-09","C664","I15",2.65
"2014-06-09","C4732","I15",4.09
"2014-06-11","C2269","I15",2.38
"2014-06-11","C1526","I15",3.11
"2014-06-11","C5","I15",2.94
"2014-06-11","C1781","I15",4.18
"2014-06-12","C5647","I15",3.69
"2014-06-12","C1182","I15",1.47
"2014-06-12","C3800","I15",1.67
"2014-06-14","C2765","I15",3.25
"2014-06-14","C2264","I15",2.87
"2014-06-16","C224","I15",1.48
"2014-06-21","C4410","I15",2.99
"2014-06-22","C3365","I15",3.08
"2014-06-26","C3812","I15",2.75
"2014-06-28","C4543","I15",2.53
"2014-06-30","C5681","I15",4.71
"2014-07-01","C3573","I15",4.92
"2014-07-01","C5073","I15",5
"2014-07-02","C3572","I15",3.68
"2014-07-03","C586","I15",6.53
"2014-07-03","C1093","I15",3.02
"2014-07-05","C2024","I15",6.42
"2014-07-05","C2058","I15",3.24
