"Date","Customer.code","Item.code","Units"
"2014-04-09","C4618","I29",2.31
"2014-04-10","C4972","I29",3.47
"2014-04-17","C2934","I29",3.6
"2014-04-17","C2934","I29",1.81
"2014-04-22","C5327","I29",3.18
"2014-04-26","C1585","I29",2.11
"2014-04-30","C2247","I29",0.59
"2014-05-02","C789","I29",1.65
"2014-05-02","C1857","I29",5.06
"2014-05-03","C2565","I29",4.39
"2014-05-06","C4598","I29",1.25
"2014-05-07","C752","I29",3.58
"2014-05-07","C3139","I29",0.61
"2014-05-14","C1861","I29",2.1
"2014-05-19","C1754","I29",4.15
"2014-05-29","C750","I29",2
"2014-05-29","C1058","I29",1.41
"2014-06-01","C5531","I29",3.26
"2014-06-02","C1875","I29",5.3
"2014-06-05","C4413","I29",1.4
"2014-06-07","C3817","I29",1.74
"2014-06-08","C5346","I29",2.47
"2014-06-08","C4029","I29",1.41
"2014-06-09","C5066","I29",2.18
"2014-06-10","C3733","I29",1.44
"2014-06-15","C4465","I29",4.4
"2014-06-18","C4178","I29",2.26
"2014-06-21","C4863","I29",4.19
"2014-06-25","C1105","I29",2.48
"2014-06-29","C4555","I29",1.61
"2014-07-03","C586","I29",1.09
"2014-07-05","C2930","I29",4.27
"2014-07-09","C3789","I29",4.29
"2014-07-10","C4609","I29",4.44
"2014-07-10","C4609","I29",1.8
"2014-07-10","C4609","I29",1.65
"2014-07-13","C4065","I29",2.16
"2014-07-13","C4993","I29",0.86
"2014-07-13","C2548","I29",3
"2014-07-13","C2548","I29",3.26
"2014-07-13","C2548","I29",3.34
"2014-07-16","C3034","I29",1.11
"2014-07-20","C2557","I29",1.9
"2014-07-20","C3515","I29",1.78
"2014-07-23","C2933","I29",1.12
"2014-07-23","C2933","I29",1.54
"2014-07-24","C1234","I29",3.39
"2014-07-26","C3329","I29",3.63
"2014-07-26","C4971","I29",5.79
"2014-08-03","C1841","I29",0.33
"2014-08-06","C1883","I29",2.9
"2014-08-06","C1883","I29",2.96
"2014-08-07","C1822","I29",3.09
"2014-08-07","C3386","I29",4.17
"2014-08-07","C3386","I29",2.72
"2014-08-07","C5595","I29",1.78
"2014-08-14","C4185","I29",1.07
"2014-08-21","C4534","I29",2.52
"2014-08-23","C5092","I29",1.31
"2014-08-28","C4767","I29",3.35
"2014-08-31","C175","I29",2.48
"2014-09-03","C2944","I29",3.17
"2014-09-06","C652","I29",3.15
"2014-09-14","C701","I29",2.1
"2014-09-14","C318","I29",3.75
"2014-09-14","C5317","I29",3.68
"2014-09-16","C5713","I29",4.25
"2014-09-21","C640","I29",1.92
"2014-09-27","C415","I29",4.62
"2014-09-30","C402","I29",1.33
"2014-10-02","C4373","I29",0.75
"2014-10-02","C3135","I29",2.03
"2014-10-03","C1675","I29",5.2
"2014-10-03","C4236","I29",3.66
"2014-10-03","C2959","I29",4.61
"2014-10-12","C4232","I29",1.16
"2014-10-18","C5205","I29",3.39
"2014-10-21","C5205","I29",3.72
"2014-10-26","C12","I29",1.5
"2014-10-27","C3749","I29",3.42
"2014-10-29","C5428","I29",3.4
"2014-11-01","C3338","I29",2.66
"2014-11-02","C3193","I29",3.38
"2014-11-12","C4668","I29",3.85
"2014-11-21","C4561","I29",4.82
"2014-12-06","C1280","I29",2.08
"2014-12-11","C3008","I29",3.45
"2014-12-17","C3008","I29",3.65
"2014-12-30","C5425","I29",2.02
"2015-01-05","C4642","I29",4.34
"2015-01-15","C3563","I29",2.14
"2015-01-15","C5365","I29",3.62
"2015-01-21","C886","I29",5.22
"2015-01-26","C1128","I29",1.87
"2015-02-04","C717","I29",2.51
"2015-02-08","C5400","I29",2.62
"2015-02-13","C2871","I29",2.77
"2015-02-14","C2524","I29",3.34
"2015-02-15","C2871","I29",1.65
"2015-02-19","C3257","I29",3.25
"2015-02-19","C2790","I29",3.36
"2015-02-25","C4972","I29",5.93
"2015-02-25","C745","I29",3.14
"2015-02-26","C2933","I29",5.11
"2015-03-02","C3957","I29",1.52
"2015-03-07","C448","I29",1.59
"2015-03-08","C2842","I29",3.9
"2015-03-14","C1606","I29",2.52
"2015-03-14","C2715","I29",2.51
"2015-03-19","C1586","I29",3.88
"2015-03-21","C4368","I29",2.1
"2015-03-21","C417","I29",3.41
"2015-03-21","C5261","I29",3.06
"2015-03-26","C3092","I29",3.64
"2015-03-28","C3714","I29",5.48
"2015-03-30","C3778","I29",3.62
"2015-04-11","C2987","I29",2.76
"2015-04-11","C2987","I29",3.14
"2015-04-14","C967","I29",3.05
"2015-04-20","C2372","I29",4.12
"2015-04-20","C2493","I29",1.16
"2015-04-21","C3552","I29",4.15
"2015-04-21","C2373","I29",4.53
"2015-04-22","C3838","I29",1.42
"2015-04-28","C888","I29",3.89
"2015-05-02","C3161","I29",3.53
"2015-05-02","C4111","I29",1.17
"2015-05-02","C4111","I29",1.18
"2015-05-04","C3889","I29",4.29
"2015-05-05","C1307","I29",1.17
"2015-05-05","C1307","I29",5.4
"2015-05-09","C3792","I29",2.32
"2015-05-10","C3555","I29",3.58
"2015-05-13","C2103","I29",4.05
"2015-05-13","C150","I29",4.15
"2015-05-20","C954","I29",4.68
"2015-05-20","C469","I29",2.17
"2015-05-20","C3524","I29",1.15
"2015-05-25","C3621","I29",4.66
"2015-05-27","C302","I29",3.99
"2015-05-28","C3650","I29",4.25
"2015-06-01","C4389","I29",3.54
"2015-06-07","C2205","I29",2.75
"2015-06-15","C610","I29",4.63
"2015-06-22","C4146","I29",3.38
"2015-06-24","C933","I29",1.45
"2015-06-25","C933","I29",2.63
"2015-06-27","C1106","I29",5.67
"2015-06-30","C2190","I29",3.49
"2015-06-30","C3582","I29",2.54
"2015-07-02","C4366","I29",3.41
"2015-07-05","C590","I29",2.66
"2015-07-05","C590","I29",2.72
"2015-07-11","C96","I29",3.01
"2015-07-11","C4536","I29",2.43
"2015-07-12","C5475","I29",3.15
"2015-07-16","C2440","I29",3.29
