"Date","Customer.code","Item.code","Units"
"2014-07-24","C5368","I20",0
"2014-08-03","C898","I20",0
"2014-08-10","C1682","I20",0
"2014-08-26","C2244","I20",0
"2014-09-01","C5234","I20",0
"2014-09-01","C5234","I20",0
"2014-09-25","C4918","I20",0
"2014-10-03","C5370","I20",0
"2014-10-03","C5370","I20",0
"2014-10-06","C1088","I20",0
"2014-10-29","C5026","I20",0
"2014-12-24","C778","I20",0
"2015-01-19","C3681","I20",0
"2015-01-29","C5070","I20",0
"2015-02-05","C4828","I20",0
"2015-02-12","C1094","I20",0
"2015-02-14","C2330","I20",0
"2015-02-17","C2366","I20",0
"2015-02-19","C3257","I20",0
"2015-02-21","C29","I20",0
"2015-03-01","C480","I20",0
"2015-03-31","C3108","I20",0
"2015-04-02","C1945","I20",0
"2015-05-02","C3683","I20",0
"2015-05-03","C515","I20",0
"2015-05-11","C1077","I20",0
"2015-09-15","C5115","I20",0
