"Date","Customer.code","Item.code","Units"
"2014-04-03","C3594","I13",1.26
"2014-04-03","C3594","I13",1.6
"2014-04-03","C5470","I13",5.1
"2014-04-05","C825","I13",4.81
"2014-04-10","C963","I13",5
"2014-04-12","C2090","I13",4.92
"2014-04-15","C3505","I13",4.92
"2014-04-20","C50","I13",3.07
"2014-04-22","C3321","I13",3.08
"2014-05-02","C643","I13",4.82
"2014-05-09","C4780","I13",4.18
"2014-05-09","C4337","I13",4.56
"2014-05-10","C2352","I13",4.85
"2014-05-13","C5313","I13",4.22
"2014-05-13","C5313","I13",4.34
"2014-05-13","C3721","I13",3.98
"2014-05-15","C151","I13",4.93
"2014-05-15","C151","I13",3.44
"2014-05-28","C2580","I13",4.35
"2014-06-02","C1643","I13",4.36
"2014-06-02","C1242","I13",4.26
"2014-06-07","C5433","I13",4.98
"2014-06-09","C3387","I13",5.15
"2014-06-10","C1500","I13",5.03
"2014-06-10","C1500","I13",4.25
"2014-06-11","C4636","I13",4.12
"2014-06-14","C3647","I13",4.26
"2014-06-14","C3634","I13",4.38
"2014-06-16","C3297","I13",4.58
"2014-06-21","C4597","I13",4.22
"2014-07-12","C1492","I13",5.07
"2014-07-12","C1492","I13",4.93
"2014-07-12","C1492","I13",5.62
"2014-07-12","C1492","I13",4.3
"2014-07-12","C1492","I13",5.91
"2014-07-13","C4065","I13",5.02
"2014-07-20","C2557","I13",4.03
"2014-07-20","C187","I13",4.39
"2014-07-20","C3412","I13",4.35
"2014-07-23","C5090","I13",5.02
"2014-07-24","C178","I13",4.18
"2014-07-26","C2216","I13",5.77
"2014-07-27","C2979","I13",4.58
"2014-07-27","C2404","I13",1.98
"2014-08-05","C2488","I13",3.86
"2014-08-07","C4785","I13",5.64
"2014-08-07","C4785","I13",3.06
"2014-08-07","C4785","I13",5.51
"2014-08-07","C4785","I13",5.42
"2014-08-07","C4785","I13",3.09
"2014-08-07","C4785","I13",4.85
"2014-08-07","C4785","I13",4.46
"2014-08-07","C4785","I13",4.31
"2014-08-09","C5153","I13",3.26
"2014-08-12","C3623","I13",5.09
"2014-08-14","C3528","I13",4.68
"2014-09-04","C4921","I13",4.75
"2014-09-10","C3640","I13",5.3
"2014-09-11","C4675","I13",4.58
"2014-09-18","C1335","I13",5.5
"2014-09-20","C5085","I13",4.87
"2014-09-20","C3245","I13",5.02
"2014-09-21","C636","I13",4.97
"2014-09-27","C5476","I13",5.57
"2014-10-02","C3405","I13",4.99
"2014-10-02","C3405","I13",5.22
"2014-10-02","C668","I13",5.63
"2014-10-02","C668","I13",5.6
"2014-10-03","C668","I13",5.11
"2014-10-03","C455","I13",1.86
"2014-10-03","C3890","I13",5
"2014-10-03","C4236","I13",5.04
"2014-10-04","C3297","I13",1.81
"2014-10-04","C4236","I13",3.5
"2014-10-06","C4854","I13",1.62
"2014-10-07","C5375","I13",5.05
"2014-10-08","C4920","I13",4.7
"2014-10-09","C2235","I13",5.12
"2014-10-11","C2106","I13",4.52
"2014-10-11","C1553","I13",5.13
"2014-10-16","C5662","I13",4.43
"2014-10-16","C5398","I13",4.84
"2014-10-20","C5722","I13",5.23
"2014-10-21","C2978","I13",3.89
"2014-10-21","C2978","I13",4.69
"2014-10-23","C2245","I13",5.05
"2014-10-23","C4521","I13",4.8
"2014-10-24","C2921","I13",4.82
"2014-10-24","C4453","I13",4.8
"2014-10-28","C1194","I13",4.99
"2014-11-03","C3042","I13",2.63
"2014-11-09","C1460","I13",2.16
"2014-11-12","C282","I13",3.13
"2014-11-15","C1205","I13",4.29
"2014-11-21","C539","I13",4.9
"2014-11-26","C2089","I13",4.6
"2014-11-27","C2650","I13",1.98
"2014-11-28","C4951","I13",4.21
"2014-11-29","C1885","I13",3.34
