"Date","Customer.code","Item.code","Units"
"2014-11-24","C3423","I21",0.51
"2014-11-24","C3328","I21",0.26
"2014-11-25","C2736","I21",0.25
"2014-11-26","C2089","I21",0.18
"2014-11-29","C3317","I21",0.17
"2014-12-04","C4002","I21",0.18
"2014-12-04","C2149","I21",0.12
"2014-12-05","C2134","I21",0.48
"2014-12-23","C4043","I21",0.05
"2014-12-24","C2783","I21",0.11
"2014-12-27","C844","I21",2.51
"2014-12-27","C4397","I21",0.16
"2014-12-27","C3270","I21",0.25
"2014-12-28","C623","I21",0.24
"2014-12-29","C3637","I21",0.11
"2015-01-03","C5224","I21",2.2
"2015-01-05","C4642","I21",1.18
"2015-01-12","C3469","I21",0.01
"2015-01-14","C4304","I21",0.66
"2015-01-19","C1219","I21",0.03
"2015-01-26","C265","I21",0.01
"2015-01-27","C3902","I21",0.05
"2015-02-02","C1780","I21",0.11
"2015-02-05","C649","I21",0.1
"2015-02-07","C5028","I21",0.05
"2015-02-10","C5016","I21",0.07
"2015-02-11","C5620","I21",0.13
"2015-02-11","C5710","I21",0.02
"2015-02-12","C4232","I21",2.7
"2015-02-12","C5718","I21",0.01
"2015-02-13","C2549","I21",5.7
"2015-02-13","C5219","I21",0.15
"2015-02-13","C880","I21",0.01
"2015-02-14","C669","I21",0.22
"2015-02-14","C2793","I21",0.04
"2015-02-14","C4344","I21",0.44
"2015-02-14","C1307","I21",3.77
"2015-02-14","C5182","I21",0.22
"2015-02-14","C2844","I21",0.4
"2015-02-15","C2116","I21",0.78
"2015-02-16","C4613","I21",1.03
"2015-02-17","C491","I21",0.17
"2015-02-21","C1280","I21",0.03
"2015-02-21","C1491","I21",0.06
"2015-02-24","C2508","I21",2.03
"2015-02-25","C1825","I21",0.16
"2015-02-28","C5577","I21",0.35
"2015-03-02","C2549","I21",0.37
"2015-03-02","C474","I21",0.15
"2015-03-09","C1765","I21",0.52
"2015-03-09","C3630","I21",0.12
"2015-03-09","C3224","I21",0.11
"2015-03-09","C3634","I21",0.16
"2015-03-12","C4320","I21",0.01
"2015-03-15","C2321","I21",0.45
"2015-03-21","C1684","I21",0.19
"2015-03-21","C3608","I21",0.14
"2015-03-22","C4229","I21",0.25
"2015-03-26","C704","I21",1
"2015-03-28","C5408","I21",0.14
"2015-03-28","C3855","I21",0.08
"2015-03-29","C4669","I21",0.26
"2015-03-31","C855","I21",0.1
"2015-04-02","C3103","I21",0.97
"2015-04-02","C5643","I21",0.17
"2015-04-02","C2540","I21",0.04
"2015-04-04","C3854","I21",0.06
