"Date","Customer.code","Item.code","Units"
"2014-04-03","C2056","I9",7.05
"2014-04-03","C4158","I9",5.68
"2014-04-07","C5553","I9",2.6
"2014-04-07","C5271","I9",5.73
"2014-04-07","C5271","I9",4.12
"2014-04-12","C2513","I9",5.13
"2014-04-12","C2513","I9",3.14
"2014-04-12","C2513","I9",2.87
"2014-04-12","C4126","I9",2.04
"2014-04-12","C3720","I9",7.58
"2014-04-12","C2406","I9",2.36
"2014-04-13","C2979","I9",3.89
"2014-04-13","C2148","I9",3.74
"2014-04-14","C2173","I9",4.55
"2014-04-14","C2173","I9",3.68
"2014-04-14","C4293","I9",4.53
"2014-04-14","C89","I9",5.78
"2014-04-17","C2969","I9",4.9
"2014-04-19","C222","I9",3.7
"2014-04-21","C5524","I9",3.58
"2014-04-22","C201","I9",6.19
"2014-04-26","C2652","I9",9.64
"2014-04-26","C5071","I9",2.48
"2014-05-01","C4498","I9",5.73
"2014-05-02","C3538","I9",4.4
"2014-05-02","C4303","I9",5.07
"2014-05-02","C293","I9",4.42
"2014-05-03","C218","I9",4.32
"2014-05-04","C3961","I9",9.47
"2014-05-05","C2590","I9",5.42
"2014-05-05","C3708","I9",3
"2014-05-07","C596","I9",3.9
"2014-05-08","C4911","I9",4.6
"2014-05-10","C3232","I9",3.85
"2014-05-10","C2682","I9",9.73
"2014-05-10","C2682","I9",4.85
"2014-05-11","C4803","I9",3.93
"2014-05-14","C4812","I9",4.1
"2014-05-14","C1499","I9",4.05
"2014-05-15","C1936","I9",6.6
"2014-05-17","C2097","I9",2.42
"2014-05-17","C5707","I9",1.73
"2014-05-17","C5707","I9",1.59
"2014-05-17","C1058","I9",4.49
"2014-05-18","C3223","I9",3.72
"2014-05-18","C2283","I9",5.18
"2014-05-19","C1592","I9",3.85
"2014-05-21","C501","I9",3.77
"2014-05-21","C4294","I9",4.25
"2014-05-21","C2397","I9",1.55
"2014-05-22","C348","I9",10.15
"2014-05-22","C348","I9",10.41
"2014-05-23","C3492","I9",4.96
"2014-05-25","C3674","I9",5.31
"2014-05-25","C4301","I9",5.85
"2014-05-25","C4663","I9",4.18
"2014-05-27","C5187","I9",5.25
"2014-05-27","C1020","I9",7.22
"2014-05-27","C4526","I9",5.86
"2014-05-27","C4997","I9",7.55
"2014-05-27","C2411","I9",5.37
"2014-05-29","C174","I9",6.43
"2014-05-31","C522","I9",6.66
"2014-05-31","C906","I9",3.84
"2014-06-01","C2950","I9",2.26
"2014-06-05","C2298","I9",11.23
"2014-06-05","C1367","I9",3.22
"2014-06-09","C2942","I9",5.31
"2014-06-09","C664","I9",6.28
"2014-06-11","C551","I9",5.67
"2014-06-11","C3446","I9",5.51
"2014-06-24","C1530","I9",2.79
