"Date","Customer.code","Item.code","Units"
"2014-04-01","C4036","I11",1.02
"2014-04-01","C592","I11",5
"2014-04-01","C4375","I11",5
"2014-04-02","C3481","I11",34.99
"2014-04-02","C545","I11",1
"2014-04-02","C2743","I11",10
"2014-04-02","C218","I11",10.01
"2014-04-02","C50","I11",4
"2014-04-02","C4143","I11",1.03
"2014-04-03","C4644","I11",10
"2014-04-03","C4338","I11",75.01
"2014-04-03","C1483","I11",2.03
"2014-04-03","C1886","I11",9.99
"2014-04-03","C1007","I11",2
"2014-04-05","C2527","I11",19.99
"2014-04-06","C1078","I11",15
"2014-04-06","C1156","I11",4.11
"2014-04-07","C1783","I11",9.92
"2014-04-07","C5268","I11",5.53
"2014-04-08","C5209","I11",1
"2014-04-09","C1135","I11",9.98
"2014-04-10","C5200","I11",4
"2014-04-12","C825","I11",2.11
"2014-04-12","C5517","I11",1.07
"2014-04-12","C434","I11",0.5
"2014-04-12","C434","I11",0.5
"2014-04-12","C965","I11",10.01
"2014-04-14","C3163","I11",0.99
"2014-04-14","C4701","I11",5.03
"2014-04-14","C2391","I11",1.96
"2014-04-14","C4645","I11",6.99
"2014-04-14","C2885","I11",0.55
"2014-04-17","C1377","I11",1.06
"2014-04-19","C3191","I11",3.02
"2014-04-19","C1135","I11",20
"2014-04-20","C2930","I11",11.98
"2014-04-23","C1377","I11",1.01
"2014-04-25","C1490","I11",5.02
"2014-04-26","C4763","I11",10
"2014-04-26","C4451","I11",10.03
"2014-04-27","C857","I11",0.52
"2014-04-29","C960","I11",5.01
"2014-04-30","C176","I11",30.01
"2014-05-01","C4137","I11",1
"2014-05-01","C4093","I11",1.06
"2014-05-02","C1266","I11",0.97
"2014-05-02","C1317","I11",0.99
"2014-05-02","C5405","I11",5
"2014-05-02","C4541","I11",1
"2014-05-02","C3273","I11",5
"2014-05-02","C5164","I11",0.96
"2014-05-02","C2331","I11",0.95
"2014-05-02","C5205","I11",1.08
"2014-05-02","C766","I11",1
"2014-05-02","C1450","I11",10
"2014-05-02","C4725","I11",20
"2014-05-02","C2730","I11",1.58
"2014-05-02","C2846","I11",0.51
"2014-05-02","C3806","I11",0.5
"2014-05-02","C4112","I11",10
"2014-05-04","C850","I11",25
"2014-05-05","C1082","I11",15
"2014-05-05","C5718","I11",1.02
"2014-05-06","C4093","I11",1
"2014-05-07","C3139","I11",5
"2014-05-07","C806","I11",0.99
"2014-05-08","C3139","I11",4.03
"2014-05-09","C949","I11",1.01
"2014-05-10","C2341","I11",19.99
"2014-05-12","C1585","I11",5
"2014-05-13","C3592","I11",1.01
"2014-05-13","C3721","I11",0.3
"2014-05-14","C2541","I11",0.51
"2014-05-14","C3763","I11",1.94
"2014-05-15","C3420","I11",20
"2014-05-15","C450","I11",20
"2014-05-15","C4289","I11",20
"2014-05-15","C3095","I11",20
"2014-05-15","C1320","I11",20
"2014-05-20","C3592","I11",1.01
"2014-05-20","C1142","I11",4.98
"2014-05-20","C609","I11",0.56
"2014-05-21","C1993","I11",0.5
"2014-05-22","C1886","I11",0.68
"2014-05-22","C4969","I11",10.01
"2014-05-22","C1981","I11",1.45
"2014-05-25","C4279","I11",5.05
"2014-05-25","C1058","I11",0.93
"2014-05-28","C764","I11",0.49
"2014-05-28","C843","I11",10
"2014-05-28","C1363","I11",2.42
"2014-05-28","C1866","I11",1
"2014-05-29","C3841","I11",1.03
"2014-05-29","C4093","I11",1.01
"2014-05-29","C3131","I11",0.5
"2014-05-29","C2304","I11",2.78
"2014-05-29","C5027","I11",2.5
"2014-06-02","C218","I11",0.61
"2014-06-02","C3269","I11",5
"2014-06-04","C3812","I11",2
"2014-06-04","C4524","I11",2.02
"2014-06-04","C3609","I11",29.99
"2014-06-05","C3027","I11",1.93
"2014-06-05","C2787","I11",1.07
"2014-06-09","C1740","I11",20
"2014-06-11","C1882","I11",9.84
"2014-06-14","C2765","I11",10
"2014-06-14","C1950","I11",10.01
"2014-06-14","C345","I11",25.38
"2014-06-14","C1273","I11",1
"2014-06-15","C773","I11",1.07
"2014-06-16","C4451","I11",10.17
"2014-06-17","C361","I11",4
"2014-06-17","C359","I11",6
"2014-06-19","C1570","I11",5.02
"2014-06-19","C1072","I11",2.7
"2014-06-19","C3872","I11",10
"2014-06-22","C4868","I11",1.11
"2014-06-22","C5103","I11",12.17
"2014-06-22","C5571","I11",0.52
"2014-07-05","C763","I11",0.47
"2014-07-06","C4093","I11",10.01
"2014-07-07","C1522","I11",4.98
"2014-07-08","C3115","I11",5.01
"2014-07-08","C1087","I11",19.47
"2014-07-09","C630","I11",0.53
"2014-07-10","C1207","I11",10
"2014-07-10","C2395","I11",25.36
"2014-07-13","C2584","I11",2.74
"2014-07-13","C2065","I11",1.07
"2014-07-13","C2548","I11",0.03
"2014-07-13","C1035","I11",4.99
"2014-07-13","C1035","I11",7
"2014-07-13","C4619","I11",5.01
"2014-07-14","C5058","I11",29.98
"2014-07-14","C3884","I11",1.98
"2014-07-14","C2972","I11",3.02
"2014-07-15","C5444","I11",5.14
"2014-07-15","C3115","I11",10.02
"2014-07-15","C1918","I11",5.01
"2014-07-16","C337","I11",3
