"Date","Customer.code","Item.code","Units"
"2014-04-12","C4528","I19",0
"2014-04-13","C2979","I19",0
"2014-04-14","C2590","I19",0
"2014-04-16","C1200","I19",0
"2014-04-17","C1086","I19",0
"2014-04-17","C5331","I19",0
"2014-04-20","C3618","I19",0
"2014-05-06","C25","I19",0
"2014-05-14","C2744","I19",0
"2014-05-14","C4271","I19",0
"2014-05-19","C4305","I19",0
"2014-05-21","C2482","I19",0
"2014-05-24","C147","I19",0
"2014-05-31","C2339","I19",0
"2014-07-12","C5523","I19",0
"2014-10-20","C2265","I19",0
"2014-10-23","C3035","I19",0
"2015-07-03","C4269","I19",0
"2015-09-21","C1818","I19",0
"2015-09-21","C1818","I19",0
"2015-10-20","C449","I19",0
"2015-10-22","C5105","I19",0
"2015-10-22","C148","I19",0
"2015-10-22","C148","I19",0
"2015-10-24","C1644","I19",0
"2015-11-01","C4064","I19",0
"2015-11-06","C2347","I19",0
"2015-11-11","C3205","I19",0
"2015-11-29","C4101","I19",0
"2015-12-22","C2847","I19",0
"2015-12-27","C150","I19",0
"2016-01-23","C3942","I19",0
"2016-02-03","C2429","I19",0
"2016-02-04","C2169","I19",0
"2016-02-10","C978","I19",0
"2016-02-16","C7","I19",0
"2016-02-24","C4129","I19",0
"2016-04-15","C279","I19",0
"2016-04-15","C836","I19",0
"2016-04-18","C4765","I19",0
"2016-04-22","C3083","I19",0
"2016-04-29","C5178","I19",0
"2016-04-29","C5333","I19",0
"2016-05-04","C4686","I19",0
"2016-05-12","C2726","I19",0
"2016-05-17","C4731","I19",0
"2016-05-21","C3192","I19",0
"2016-05-21","C3210","I19",0
"2016-05-21","C3182","I19",0
"2016-06-06","C3830","I19",0
"2016-06-09","C912","I19",0
"2016-06-11","C542","I19",0
"2016-06-27","C1077","I19",0
"2016-06-27","C1077","I19",0
"2016-07-02","C876","I19",0
"2016-08-07","C629","I19",0
"2016-09-05","C1094","I19",0
"2016-09-05","C1094","I19",0
"2016-09-07","C5122","I19",0
"2016-09-07","C5122","I19",0
