"Date","Customer.code","Item.code","Units"
"2014-04-02","C4034","I3",0.48
"2014-04-03","C1362","I3",0.59
"2014-04-03","C683","I3",0.65
"2014-04-09","C4187","I3",0.19
"2014-04-10","C5210","I3",0.61
"2014-04-12","C5255","I3",1.15
"2014-04-12","C2627","I3",1.42
"2014-04-14","C2254","I3",0.26
"2014-04-21","C5225","I3",4.09
"2014-04-26","C1861","I3",1.16
"2014-05-02","C2214","I3",1.18
"2014-05-02","C3461","I3",2.34
"2014-05-02","C4157","I3",1.05
"2014-05-04","C3185","I3",1.08
"2014-05-05","C4936","I3",0.52
"2014-05-05","C3017","I3",0.54
"2014-05-06","C3402","I3",0.65
"2014-05-07","C2169","I3",0.15
"2014-05-07","C298","I3",0.87
"2014-05-10","C5524","I3",0.9
"2014-05-12","C452","I3",0.52
"2014-05-12","C4973","I3",1.76
"2014-05-15","C1159","I3",1.42
"2014-05-17","C158","I3",0.77
"2014-05-18","C878","I3",1.15
"2014-05-19","C3466","I3",1.61
"2014-05-24","C883","I3",1.02
"2014-05-24","C3827","I3",0.51
"2014-05-24","C1674","I3",1.76
"2014-05-25","C4301","I3",0.53
"2014-05-25","C2348","I3",0.53
"2014-05-26","C2281","I3",0.53
"2014-05-27","C3812","I3",1.37
"2014-05-29","C1798","I3",1.98
"2014-06-05","C4911","I3",0.92
"2014-06-08","C2404","I3",0.99
"2014-06-08","C1881","I3",0.32
"2014-06-09","C818","I3",0.49
"2014-06-10","C4862","I3",0.68
"2014-06-10","C4867","I3",1
"2014-06-11","C5631","I3",0.51
"2014-06-11","C1773","I3",0.9
"2014-06-12","C4727","I3",0.22
"2014-06-12","C5206","I3",0.5
"2014-06-14","C3450","I3",0.62
"2014-06-15","C5597","I3",0.59
"2014-06-15","C38","I3",0.75
"2014-06-15","C1956","I3",0.82
"2014-06-19","C4594","I3",0.44
"2014-06-22","C2588","I3",0.94
"2014-06-22","C3544","I3",0.81
"2014-06-28","C4172","I3",1.13
"2014-07-02","C5066","I3",0.76
